#  phi   psi
-92.5487 141.144
-75.5584 140.573
-61.4991 115.41
-75.7434 144.251
-91.0479 141.37
-59.651 142.048
-67.2207 116.764
-80.7434 127.931
-71.5661 137.994
-64.7945 121.639
-88.5095 130.235
-79.2503 147.574
-102.478 123.256
-69.7722 144.257
-81.7217 136.378
-100.985 147.892
-74.2186 118.535
-69.9574 135.922
-67.5605 122.578
-73.9762 95.3591
-62.3594 132.794
-97.5762 134.993
-68.8048 128.591
-71.6955 124.784
-61.9924 101.902
-86.9393 126.287
-67.7929 146.005
-80.7322 149.296
-87.6868 144.178
-88.2763 148.603
-89.6855 144.365
-95.0646 135.78
-93.3501 125.416
-75.7233 147.334
-71.2162 123.089
-93.5392 130.344
-72.636 138.681
-81.4428 128.223
-57.8455 129.6
-70.6835 129.789
-90.078 129.454
-92.4785 131.877
-74.7727 144.466
-73.4294 130.688
-78.5602 130.481
-94.0499 131.108
-90.7473 145.231
-76.2314 134.091
-76.6669 116.874
-78.6314 133.524
-59.3842 136.743
-93.8337 143.261
-90.3326 134.218
-98.0515 143.186
-115.259 143.512
-83.8086 144.576
-100.851 124.477
-121.677 132.929
-125.542 138.391
-87.7147 146.903
-92.7261 125.382
-90.9671 136.876
-105.069 135.89
-112.051 136.581
-95.5564 132.885
-109.818 135.514
-79.2023 126.033
-65.4325 149.064
-107.468 135.856
-81.7355 139.069
-91.8897 124.232
-76.4435 167.449
-85.1535 132.24
-117.623 144.316
-75.8849 160.483
-109.024 139.797
-98.3996 137.081
-84.8643 145.235
-98.8976 150.806
-110.459 144.821
-72.5506 140.333
-54.1013 129.18
-78.2684 139.611
-96.9849 118.187
-74.4771 138.88
-83.3914 137.804
-101.249 127.798
-89.2734 138.055
-88.4879 154.11
-67.64 143.543
-62.9426 134.662
-90.8074 154.836
-70.7938 141.83
-108.912 131.617
-72.3907 152.085
-74.5703 133.574
-116.04 147.848
-95.1172 125.727
-65.7285 120.095
-87.1859 156.556
-117.27 136.476
-123.495 130.679
-103.229 131.203
-79.7593 150.778
-66.6863 128.243
-111.847 136.894
-109.109 136.447
-109.646 130.76
-69.3099 149.377
-88.1462 143.171
-80.4769 145.825
-97.6732 118.395
-91.5469 138.865
-77.5267 130.064
-66.5717 126.051
-63.1176 132.2
-71.177 127.587
-80.1671 128.519
-91.1865 123.974
-93.8013 115.314
-95.0016 134.25
-57.1997 140.065
-82.0719 127.647
-76.0358 142.866
-77.4044 133.436
-69.6398 122.443
-82.9136 142.963
-73.1078 132.682
-62.852 152.421
-77.9715 130.649
-60.9241 150.749
-68.7903 95.9152
-98.5119 123.985
-84.5831 122.206
-76.4818 136.745
-57.7378 124.804
-83.3454 139.413
-80.1495 148.044
-81.8092 131.933
-60.5168 135.997
-111.957 135.005
-72.0724 139.778
-76.9444 120.968
-88.0761 138.098
-83.4068 127.209
-77.4137 140.204
-85.4292 140.29
-86.7937 149.211
-71.4771 151.113
-97.4476 133.638
-80.0801 149.676
-81.9265 123.085
-84.4591 137.866
-66.3793 136.794
-96.9007 130.117
-104.678 149.065
-88.7001 149.78
-120.712 141.924
-63.8842 139.335
-64.0954 129.116
-90.0612 138.124
-90.2491 129.997
-65.0618 142.042
-69.0208 137.964
-63.2577 143.487
-71.676 144.991
-100.695 124.695
-74.8928 137.325
-114.775 126.162
-114.814 144.063
-117.092 131.756
-112.055 152.539
-131.748 142.925
-114.33 143.189
-109.756 122.74
-91.8942 145.85
-81.7481 121.272
-103.005 137.685
-114.959 131.017
-75.4955 121.564
-124.136 135.187
-71.0108 117.049
-66.3318 131.788
-96.7795 132.785
-97.107 145.297
-97.4762 140.17
-109.808 111.412
-71.2969 115.767
-125.226 122.377
-71.7536 141.281
-69.8238 132.99
-111.533 149.315
-89.7821 136.281
-74.7919 135.642
-94.8122 152.724
-119.273 139.814
-77.3791 153.958
-107.308 156.516
-80.7303 128.184
-103.63 136.668
-97.4787 136.84
-108.671 145.352
-78.6286 149.033
-92.8206 119.811
-118.619 161.195
-106.063 137.193
-104.232 152.465
-69.2892 156.371
-116.133 150.061
-64.3387 137.467
-106.088 134.161
-95.51 119.254
-115.074 136.188
-115.052 140.45
-59.727 140.607
-112.995 148.12
-64.4938 94.9057
-80.662 138.211
-74.5046 134.636
-96.1492 121.457
-71.387 139.655
-76.7367 119.152
-71.1115 143.885
-89.0016 137.929
-71.2206 143.818
-90.197 137.309
-73.562 141.646
-75.2213 111.038
-69.0483 137.079
-98.9873 147.28
-88.1022 129.612
-77.8735 141.577
-69.5134 106.899
-78.0451 135.383
-90.3026 126.678
-83.9136 131.41
-56.1572 149.277
-105.562 145.799
-76.0217 141.471
-64.0651 128.298
-82.2351 136.718
-79.642 140.678
-83.1058 135.555
-82.0436 130.559
-85.1938 127.845
-99.0288 126.335
-93.5506 135.455
-100.03 144.628
-88.5611 155.453
-67.7211 140.091
-90.9441 122.204
-74.0814 126.268
-73.2921 125.069
-92.0537 142.378
-65.0445 158.947
-61.597 129.727
-84.589 140.931
-88.2863 148.509
-75.3783 121.921
-83.8549 134.212
-78.0765 135.842
-89.432 128.649
-73.6645 132.382
-67.0704 120.465
-56.1908 141.253
-56.9362 128.603
-78.285 119.209
-77.7508 125.295
-83.8705 149.506
-67.2012 113.077
-71.2792 127
-89.6098 152.54
-79.8354 133.93
-77.4187 143.715
-65.1095 138.403
-88.1781 138.833
-80.2384 114.09
-77.87 126.748
-64.6286 107.603
-83.561 139.796
-82.6029 133.223
-68.6256 141.453
-71.9959 131.679
-73.0227 138.938
-94.3215 130.252
-81.8207 144.398
-72.9613 129.625
-77.1141 138.51
-83.467 137.551
-80.1266 133.195
-94.7278 144.932
-77.815 135.677
-67.081 126.182
-101.364 132.755
-87.7583 144.549
-90.8081 137.914
-81.1367 127.092
-74.1351 138.626
-67.7857 146.477
-115.825 117.046
-68.6698 117.924
-72.1132 139.571
-78.2657 136.261
-97.0438 149.763
-82.161 140.894
-79.0372 124.37
-79.0162 135.492
-78.1841 133.706
-77.2087 143.006
-102.695 139.144
-99.0896 118.027
-65.3809 134.286
-85.352 117.322
-71.7467 120.29
-124.387 138.549
-115.34 140.919
-106.493 113.265
-91.2799 144.422
-75.1981 142.752
-74.3191 109.855
-91.5234 144.551
-72.5165 125.356
-74.8209 138.919
-55.0104 125.717
-103.057 125.211
-103.074 133.014
-81.4735 139.866
-63.5882 134.681
-91.7076 135.19
-111.873 141.712
-96.0482 134.513
-97.6022 143.193
-129.058 149.45
-119.989 138.673
-133.034 136.493
-114.642 140.894
-90.3896 143.332
-112.369 131.928
-107.837 134.867
-78.2182 126.637
-99.2913 142.022
-83.5929 142.239
-90.6313 129.935
-96.8774 130.763
-107.271 133.343
-74.9928 125.491
-75.845 148.616
-90.2332 123.68
-93.6108 137.916
-105.121 136.214
-105.778 141.47
-105.778 136.745
-79.1433 130.731
-87.0201 147.823
-84.5866 134.161
-89.6353 130.815
-106.045 148.328
-117.023 142.565
-73.7458 130.995
-95.893 138.491
-83.2871 142.339
-97.4481 125.918
-78.8044 150.316
-102.052 133.93
-94.4562 124.239
-94.7021 151.435
-97.6105 151.224
-92.3743 144.479
-87.7227 163.386
-76.7099 143.428
-78.6489 154.034
-81.7663 156.611
-93.8141 165.804
-63.7064 131.738
-105.44 139.927
-114.382 152.977
-64.4234 131.269
-108.63 137.948
-77.7915 119.514
-71.3656 145.799
-92.2122 115.045
-94.591 131.931
-96.4588 152.067
-105.378 134.105
-76.7656 118.902
-100.514 135.561
-81.7073 150.525
-73.2087 122.116
-95.8076 127.409
-81.2662 133.678
-75.2208 128.402
-108.263 125.499
-97.1279 122.758
-88.1874 130.07
-118.235 133.749
-102.482 151.363
-123.354 135.664
-112.887 133.021
-86.7656 129.04
-92.1854 125.679
-88.9054 117.492
-66.5898 121.611
-77.4151 154.744
-118.772 149.239
-64.7169 137.717
-102.425 140.541
-97.6456 127.358
-104.009 129.172
-81.9208 142.061
-116.377 143.919
-96.4017 135.315
-99.1471 135.303
-139.399 152.876
-111.226 139.6
-123.105 142.643
-115.116 140.412
-122.891 138.834
-122.773 143.511
-104.486 141.397
-98.8988 119.224
-138.791 149.94
-121.124 155.667
-121.784 145.862
-110.16 151.613
-110.821 129.294
-96.6226 141.876
-78.3296 133.007
-76.8719 134.933
-121.272 152.108
-119.408 129.418
-108.712 107.73
-106.562 127.789
-104.148 125.583
-117.261 138.154
-76.8526 132.712
-108.473 134.969
-111.717 138.764
-94.9378 137.75
-77.1635 133.334
-111.991 135.639
-88.6675 131.641
-109.327 115.553
-93.0399 138.725
-93.9903 133.979
-85.4945 123.206
-61.3658 147.474
-82.2414 140.095
-70.4904 138.107
-105.617 139.61
-109.993 152.031
-119.909 124.718
-81.7115 125.202
-75.1004 132.457
-71.1247 140.841
-83.7642 129.511
-114.961 135.709
-116.074 141.506
-102.77 146.106
-98.098 134.089
-119.005 141.681
-125.854 134.648
-93.8527 142.4
-89.3417 141.059
-83.8572 148.002
-76.2995 143.444
-65.1779 135.397
-67.7322 129.9
-71.2266 134.496
-73.6177 127.873
-63.9695 138.887
-72.9183 124.691
-75.1732 138.374
-76.0448 125.315
-73.5236 126.162
-80.9785 106.125
-77.3908 137.001
-73.9778 149.537
-85.7009 132.342
-82.6248 142.306
-75.6426 150.296
-99.6662 145.021
-60.4714 145.328
-68.8623 134.294
-88.3278 159.933
-103.618 151.212
-72.7621 130.876
-105.545 151.204
-115.429 142.411
-114.366 147.54
-106.137 157.742
-127.367 143.806
-91.4365 168.757
-120.431 147.436
-95.2796 136.547
-94.5022 158.805
-108.652 158.485
-102.897 146.919
-93.8265 149.675
-82.5612 143.681
-60.7685 142.842
-91.9716 150.479
-67.1334 139.774
-69.7768 137.797
-71.2188 155.998
-90.3335 123.912
-61.6 136.167
-83.9718 149.294
-89.9455 135.138
-87.4787 136.199
-63.8405 129.447
-123.627 139.654
-113.213 105.819
-84.0975 145.936
-87.6569 144.275
-73.8886 117.674
-99.1403 130.035
-42.602 145.251
-83.7705 133.771
-79.6438 125.294
-102.677 138.68
-78.692 136.985
-60.0929 122.316
-85.3897 139.463
-72.4063 132.226
-77.2514 155.322
-75.1097 133.976
-76.0361 138.927
-102.508 145.285
-132.062 153.845
-123.264 141.456
-115.232 153.243
-138.219 152.852
-137.756 157.262
-131.433 149.87
-124.672 144.739
-108.711 147.776
-124.118 139.81
-132.839 153.946
-120.12 143.217
-125.838 143.464
-108.806 136.676
-125.838 130.782
-116.261 137.691
-128.377 136.162
-133.707 148.428
-116.991 132.434
-112.981 135.939
-127.366 144.984
-131.995 136.047
-145.672 132.77
-110.402 141.723
-109.976 136.825
-66.0711 136.135
-59.6243 136.146
-64.8077 121.347
-66.8318 133.297
-67.5549 132.84
-100.274 119.406
-69.3184 132.495
-96.8891 130.868
-70.4187 157.406
-82.9523 150.784
-77.2328 150.231
-63.2748 138.621
-125.109 155.53
-141.999 134.623
-122.778 169.256
-127.389 157.392
-130.911 143.273
-137.232 138.504
-114.613 143.188
-118.343 133.533
-116.542 159.739
-110.911 145.951
-154.98 137.445
-136.737 130.212
-118.162 139.217
-134.395 135.4
-118.364 131.713
-107.922 146.049
-87.7887 139.428
-89.9741 148.814
-112.446 148.518
-93.2223 144.247
-116.31 126.366
-88.8556 132.727
-91.4102 152.13
-75.5838 141.416
-68.2514 164.386
-63.7928 136.633
-66.684 129.955
-56.3022 145.27
-71.9571 133.729
-91.5703 142.162
-88.2119 141.198
-65.547 135.578
-107.084 144.656
-81.3885 139.694
-94.494 146.089
-77.9924 137.671
-83.9977 119.187
-77.3385 125.401
-75.8285 123.86
-58.5093 127.818
-63.7427 139.987
-67.3523 136.216
-57.6734 128.648
-59.6596 147.561
-66.6935 133.862
-87.0971 140.359
-81.9941 147.605
-69.7073 135.775
-49.9165 132.538
-73.2367 125.107
-89.2306 112.934
-66.4765 150.122
-69.3571 121.615
-76.9295 140.553
-59.4836 131.666
-78.3687 127.645
-53.5124 146.43
-93.1585 116.16
-64.566 120.28
-75.4491 135.606
-97.2014 151.887
-98.0486 132.446
-93.5741 141.622
-123.188 145.957
-107.366 133.615
-122.989 149.729
-133.115 135.892
-124.275 158.137
-101.223 156.697
-120.917 140.376
-123.041 137.165
-109.569 139.14
-123.402 154.422
-93.3976 137.716
-105.652 149.577
-138.758 135.576
-112.934 139.817
-111.236 151.193
-121.312 151.005
-107.007 144.077
-114.105 146.719
-107.226 133.659
-127.015 128.521
-118.049 154.172
-105.298 151.58
-113.151 138.632
-101.592 133.719
-122.584 137.701
-139.139 140.861
-120.78 155.713
-118.012 145.298
-134.596 143.193
-106.823 134.738
-120.448 138.745
-112.905 144.072
-102.833 130.657
-100.203 143.706
-104.938 156.448
-94.4294 154.126
-109.845 147.226
-101.263 128.132
-122.851 137.874
-134.099 143.108
-114.476 160.075
-142.364 146.968
-105.259 161.435
-118.232 149.162
-120.12 151.6
-121.238 140.666
-100.267 141.351
-110.99 154.287
-129.264 147.55
-119.881 150.89
-119.75 157.386
-120.156 148.014
-127.93 157.893
-122.867 146.001
-120.41 162.947
-119.293 156.777
-105.794 157.852
-117.174 147.841
-127.47 150.661
-113.22 141.333
-113.703 137.74
-112.658 135.274
-100.393 144.246
-109.245 147.723
-109.285 141.633
-115.679 157.787
-116.671 131.289
-101.246 132.343
-110.527 119.839
-110.067 153.59
-125.374 150.301
-109.721 145.691
-108.756 152.005
-126.913 140.198
-132.214 166.822
-122.965 144.944
-116.577 130.795
-106.335 153.454
-117.609 163.371
-105.701 158.678
-123.391 143.077
-102.724 136.773
-130.33 145.152
-139.253 139.435
-114.966 154.041
-113.868 153.149
-105.607 138.852
-108.173 150.762
-98.4009 134.857
-123.48 149.621
-127.381 137.663
-100.582 145.219
-115.409 123.788
-102.191 142.013
-110.828 142.548
-117.999 138.873
-118.633 146.847
-124.823 139.344
-115.453 143.559
-110.687 129.608
-115.767 140.686
-116.058 135.568
-107.274 148.005
-134.18 146.315
-126.037 138.183
-121.844 142.535
-109.775 134.698
-126.595 137.974
-115.601 148.043
-119.854 128.924
-106.855 140.991
-130.238 121.046
-124.832 147.657
-128.408 137.778
-108.387 140.914
-138.221 135.413
-122.013 148.577
-104.733 144.229
-127.745 121.203
-106.557 131.889
-105.241 134.892
-126.823 134.588
-100.778 149.068
-127.028 134.499
-120.71 127.03
-122.266 133.909
-104.941 116.328
-122.078 135.423
-129.48 144.371
-128.832 155.982
-115.646 120.975
-121.996 128.654
-134.402 121.922
-120.332 131.096
-130.203 142.596
-126.3 139.878
-134.664 109.373
-104.824 149.31
-122.638 135.273
-113.17 117.816
-128.416 135.739
-122.016 129.407
-127.718 159.102
-125.553 153.63
-122.75 139.939
-125.146 127.971
-121.39 131.382
-116.538 151.243
-114.567 111.944
-103.182 147.788
-120.975 133.199
-124.481 113.779
-121.971 157.691
-95.1206 146.191
-101.553 133.744
-126.884 133.218
-133.437 124.421
-102.156 136.314
-118.4 136.185
-132.275 140.08
-97.4731 142.721
-99.5953 128.374
-111.249 144.584
-129.124 145.385
-123.049 140.694
-125.323 133.354
-116.585 133.858
-122.936 141.756
-137.103 138.999
-120.125 149.008
-123.405 129.812
-109.681 155.39
-130.067 142.056
-123.13 119.505
-117.482 109.994
-132.715 134.332
-113.008 117.813
-120.721 141.367
-126.124 134.042
-106.163 143.515
-136.31 134.872
-113.12 121.215
-102.132 133.926
-131.262 127.176
-106.268 145.658
-102.459 117.89
-120.563 126.116
-116.653 138.615
-124.607 148.864
-99.8882 146.731
-144.127 143.764
-113.788 119.852
-99.8231 121.387
-124.646 143.913
-118.313 151.065
-122.384 144.183
-127.36 131.976
-123.248 120.031
-111.066 143.505
-122.707 147.488
-115.549 141.24
-102.953 135.134
-135.632 143.288
-103.684 142.954
-99.7077 130.749
-113.875 110.964
-103.8 142.892
-96.5729 138.491
-117.944 139.453
-113.797 150.966
-117.843 130.634
-101.304 138.455
-125.878 110.381
-112.879 111.473
-116.438 141.354
-105.78 134.4
-115.133 126.879
-113.373 131.508
-118.868 113.891
-123.163 123.802
-124.722 127.722
-110.472 138.037
-113.226 144.651
-120.745 144.731
-95.6802 143.735
-114.701 129.698
-98.9081 131.916
-104.026 131.705
-101.99 137.731
-124.165 139.808
-113.305 130.987
-122.852 132.989
-120.772 145.601
-91.2291 135.127
-119.557 132.255
-109.89 135.562
-109.058 152.426
-148.098 133.056
-133.768 150.359
-125.309 138.794
-122.039 147.238
-118.969 131.022
-137.612 138.309
-105.482 151.639
-123.84 113.827
-78.277 113.517
-90.0496 144.273
-110.111 161.993
-88.083 154.094
-118.746 120.942
-110.468 134.733
-74.3802 122.883
-118.241 147.943
-120.392 137.584
-142.109 151.558
-111.762 148.99
-115.25 145.166
-109.685 119.582
-125.159 129.943
-129.64 151.347
-115.345 121.415
-104.642 147.656
-125.37 137.655
-124.204 119.439
-113.09 125.191
-144.516 108
-125.968 128.456
-115.565 106.365
-113.921 150.573
-119.724 125.593
-125.151 128.37
-120.169 126.5
-140.311 128.477
-95.8596 135.128
-122.264 135.196
-123.775 130.856
-114.214 134.42
-100.958 135.899
-112.448 123.262
-133.067 120.886
-125.107 139.178
-97.1978 125.12
-105.761 122.843
-123.017 127.222
-114.9 145.134
-144.695 132.37
-116.097 137.26
-121.918 134.112
-93.8059 152.867
-124.458 132.641
-108.107 117.012
-111.973 121.607
-120.26 138.776
-122.357 143.795
-130.447 139.724
-134.301 134.634
-128.181 125.17
-117.076 116.508
-120.308 123.863
-139.972 165.403
-144.492 144.602
-132.697 144.243
-118.054 141.082
-115.318 128.961
-120.528 116.64
-103.203 134.976
-91.1123 92.2486
-120.575 136.853
-112.761 133.284
-116.911 147.531
-100.511 116.487
-137.053 136.932
-129.376 158.494
-117.645 138.659
-106.536 129.389
-114.699 139.808
-106.473 111.842
-114.364 145.622
-117.079 139.402
-125.23 145.977
-89.3995 137.575
-124.306 138.312
-109.995 134.383
-119.184 146.268
-117.937 134.776
-131.448 116.98
-126.85 131.82
-111.587 124.568
-108.484 104.262
-127.423 120.55
-110.071 138.217
-125.533 111.294
-115.521 110.441
-118.189 116.444
-103.8 123.827
-116.271 121.79
-127.692 99.3546
-99.8831 107.191
-105.837 127.432
-102.349 108.745
-111.025 135.098
-104.08 134.212
-110.918 116.549
-112.604 125.134
-94.8623 139.235
-111.293 116.679
-103.727 132.894
-87.5751 101.933
-116.419 110.285
-111.317 118.784
-116.198 123.469
-85.5732 137.377
-125.52 136.74
-116.507 114.762
-122.223 140.482
-114.417 132.109
-103.78 135.089
-97.9117 141.077
-106.18 115.024
-109.254 146.081
-83.9813 109.685
-131.501 147.301
-102.874 150.931
-136.693 122.863
-114.207 107.61
-101.157 140.383
-120.103 128.362
-128.366 115.149
-146.455 143.987
-130.811 131.207
-120.625 135.68
-95.5326 115.752
-118.266 113.305
-129.414 116.96
-139.675 123.293
-109.614 93.4077
-128.481 108.756
-124.85 105.943
-128.145 122.697
-103.666 106.755
-111.241 124.35
-128.351 130.461
-128.337 132.257
-110.028 148.837
-128.219 137.14
-111.387 147.062
-138.67 132.206
-123.051 142.334
-118.603 140.935
-114.762 142.886
-119.088 146.996
-97.9814 128.837
-72.4721 143.539
-116.297 158.136
-120.131 128.081
-115.049 143.487
-111.522 151.44
-84.6288 150.305
-102.274 130.838
-125.372 137.606
-123.79 134.068
-116.567 127.222
-129.894 149.58
-127.853 151.614
-114.026 144.579
-108.294 149.885
-116.461 147.076
-100.469 142.176
-114.855 122.725
-115.822 143.873
-112.386 130.442
-118.223 146.902
-114.763 122.869
-124.313 144.495
-113.493 152.968
-122.409 137.184
-108.075 127.289
-111.166 121.674
-112.675 131.109
-131.719 127.257
-107.661 144.475
-94.5257 145.615
-119.39 131.761
-122.923 124.826
-116.445 130.605
-121.89 143.475
-118.97 143.182
-120.942 137.938
-126.058 133.544
-101.593 115.41
-117.237 133.366
-114.689 158.148
-131.969 140.071
-107.618 101.677
-114.081 137.002
-118.801 141.987
-116.284 139.306
-123.412 146.795
-116.705 138.783
-116.611 132.991
-125.661 147.157
-120.721 110.77
-119.007 144.77
-102.05 105.59
-140.216 137.293
-107.431 132.344
-119.711 134.431
-129.042 139.477
-118.279 155.439
-124.64 120.78
-122.663 134.14
-124.279 153.297
-127.814 123.684
-117.608 127.017
-105.956 146.598
-120.477 144.526
-100.355 88.7486
-111.132 134.47
-111.925 121.093
-111.955 133.457
-117.343 131.009
-135.523 91.9431
-133.633 136.655
-115.485 128.194
-134.619 116.695
-127.661 128.467
-120.049 132.925
-131.72 119.167
-110.968 116.646
-133.173 136.724
-112.711 122.8
-105.935 106.817
-136.992 135.117
-125.443 131.556
-115.934 135.021
-113.349 122.634
-133.185 143.397
-106.396 140.809
-119.404 158.315
-124.34 140.759
-113.13 136.44
-141.305 144.892
-125.479 155.002
-124.463 132.167
-98.533 148.429
-116.767 163.425
-114.087 136.345
-111.824 139.825
-116.192 127.711
-123.006 133.661
-111.059 142.206
-116.951 156.983
-93.8429 104.241
-105.069 130.013
-128.326 137.374
-115.33 129.495
-124.212 130.233
-119.586 130.016
-109.033 132.097
-120.991 135.181
-115.608 139.463
-131.308 124.318
-116.182 135.345
-138.564 135.686
-83.0381 115.502
-99.2285 144.855
-113.302 120.273
-118.64 138.611
-114.563 139.448
-120.658 138.499
-131.402 136.875
-110.499 134.491
-125.897 141.335
-122.335 144.757
-129.79 117.059
-111.589 124.582
-134.271 110.962
-121.795 130.023
-128.591 145.545
-121.406 142.811
-125.394 132.049
-140.243 125.953
-120.995 138.383
-134.013 123.293
-103.69 137.448
-113.072 141.319
-126.792 148.397
-124.677 126.219
-131.196 135.042
-123.286 142.802
-114.661 133.675
-119.925 140.619
-126.312 107.965
-126.166 128.045
-107.442 128.472
-125.987 141.089
-117.163 111.097
-134.702 139.295
-134.328 123.465
-107.245 101.203
-121.35 120.547
-116.113 135.988
-121.886 136.521
-105.416 136.871
-124.17 145.991
-109.47 131.351
-106.171 135.44
-134.715 131.36
-133.457 121.371
-110.476 126.728
-120.286 130.07
-112.561 139.215
-104.247 143.712
-117.463 126.552
-101.156 148.542
-117.912 144.198
-129.981 116.097
-128.9 144.837
-123.152 126.419
-90.4706 154.524
-108.395 107.612
-118.701 133.96
-128.631 136.084
-114.361 125.432
-135.835 117.964
-128.849 130.203
-112.317 120.423
-131.725 139.256
-108.829 127.447
-136.373 135.306
-131.517 130.863
-98.7156 155.834
-123.114 133.126
-113.412 138.57
-112.423 133.087
-123.575 130.39
-94.0093 131.034
-133.64 135.057
-112.453 137.292
-121.141 129.49
-126.554 135.329
-123.61 126.877
-104.832 106.613
-116.235 103.45
-93.4236 133.107
-114.375 100.768
-113.584 134.438
-133.559 126.609
-133.339 126.355
-82.3102 143.657
-113.514 133.387
-116.089 130.775
-107.334 143.459
-124.057 111.663
-100.689 138.095
-119.055 98.8962
-111.172 105.517
-122.762 125.501
-127.408 123.016
-127.69 110.275
-94.3372 99.3385
-129.045 87.3738
-133.941 137.832
-108.728 138.689
-130.125 133.457
-94.6631 143.815
-119.544 86.8332
-104.752 129.818
-117.277 134.839
-129.624 131.97
-126.668 157.653
-127.927 140.105
-113.447 138.545
-116.054 141.289
-118.438 109.746
-113.562 156.985
-111.678 130.695
-125.059 130.408
-114.37 119.663
-116.83 149.628
-118.673 131.614
-128.891 155.492
-130.902 155.875
-116.727 147.611
-120.804 155.739
-120.347 145.42
-141.038 128.92
-152.334 123.671
-121.173 145.571
-125.336 145.511
-137.236 132.955
-120.151 124.058
-103.387 129.357
-117.989 117.298
-110.164 129.175
-101.731 136.374
-107.481 135.301
-136.389 140.965
-112.778 140.335
-112.531 114.904
-107.9 117.903
-128.626 141.423
-109.917 160.982
-112.228 131.683
-140.193 133.076
-129.484 135.368
-128.072 142.308
-131.603 131.077
-129.064 147.169
-107.448 154.234
-111.427 141.124
-96.3454 146.106
-122.321 144.264
-124.431 145.008
-136.882 146.561
-117.466 140.534
-131.343 134.849
-122.896 135.293
-126.419 157.064
-118.91 142.485
-123.999 114.663
-124.331 131.918
-119.191 150.336
-126.874 146.059
-117.088 123.857
-110.802 149.104
-127.925 150.968
-134.833 147.823
-120.492 102.705
-118.41 126.887
-116.807 152.685
-120.057 151.093
-100.355 144.695
-108.003 132.329
-120.912 143.465
-112.38 151.326
-131.979 122.427
-124.299 145.536
